"","V1","V2","generated_from"
"4652","Frankfurt Flughafen","SaarbrÃ¼cken",120
"4653","Frankfurt Flughafen","Lausanne",120
"4654","Frankfurt Flughafen","Bled",120
"4655","Mannheim","Frankfurt Flughafen",120
"4656","Frankfurt Flughafen","Krefeld",120
"4657","Frankfurt Flughafen","MÃ¼lhausen",120
"4658","Frankfurt Flughafen","Bochum",120
"4659","Frankfurt Flughafen","Chur",120
"4660","Frankfurt Flughafen","BrÃ¼ssel Flughafen",120
"4661","Frankfurt Flughafen","Jena",120
"4662","Frankfurt Flughafen","Wien",120
"4663","Frankfurt Flughafen","Aachen",120
"4664","Frankfurt Flughafen","MÃ¶nchengladbach",120
"4665","Frankfurt Flughafen","Bern",120
"4666","Frankfurt Flughafen","Nova GradiÅ¡ka",120
"4667","NÃ¼rnberg","Frankfurt Flughafen",120
"4668","Frankfurt Flughafen","Bottrop",120
"4669","Frankfurt Flughafen","Eindhoven",120
"4670","Frankfurt Flughafen","Essen",120
"4671","Frankfurt Flughafen","Basel/Weil am Rhein",120
"4672","Frankfurt Flughafen","Ostrava",120
"4673","Frankfurt Flughafen","Weimar",120
"4674","Frankfurt Flughafen","Paderborn",120
"4675","Frankfurt Flughafen","Emden",120
"4676","Frankfurt Flughafen","Lindau",120
"4677","Frankfurt Flughafen","Soltau",120
"4678","Frankfurt Flughafen","Slavonski Brod",120
"4679","Kehl","Frankfurt Flughafen",120
"4680","Frankfurt Flughafen","Deggendorf",120
"4681","Frankfurt Flughafen","Hengelo",120
"4682","Start","End",92
"4683","Freiburg","Mainz",92
"4684","Freiburg","KÃ¶ln",92
"4685","Freiburg","Stuttgart",92
"4686","Freiburg","Dortmund",92
"4687","Freiburg","Frankfurt",92
"4688","Freiburg","Leipzig",92
"4689","Freiburg","Augsburg",92
"4690","Freiburg","Bremen",92
"4691","Freiburg","Hamburg",92
"4692","Freiburg","Essen",92
"4693","Freiburg","Hannover",92
"4694","Freiburg","Basel/Weil am Rhein",92
"4695","Freiburg","MÃ¼nchen",92
"4696","Freiburg","NÃ¼rnberg",92
"4697","Freiburg","Dresden",92
"4698","Berlin","Freiburg",92
"4699","Freiburg","Darmstadt",92
"4700","Freiburg","Paris",92
"4701","Freiburg","DÃ¼sseldorf",92
"4702","Freiburg","Duisburg",92
"4703","Freiburg","Karlsruhe",92
"4704","Freiburg","Kiel",92
"4705","Freiburg","StraÃŸburg",92
"4706","ZÃ¼rich","Freiburg",92
"4707","Freiburg","Mailand",92
"4708","Freiburg","Mannheim",92
"4709","Freiburg","Heidelberg",92
"4710","Konstanz","Freiburg",92
"4711","Freiburg","Luzern",92
"4712","Freiburg","Wien",92
"4713","Freiburg","Amsterdam",92
"4714","Freiburg","Ulm",92
"4715","Freiburg","Baden-Baden",92
"4716","Freiburg","LÃ¶rrach",92
"4717","Freiburg","TÃ¼bingen",92
"4718","Freiburg","Bern",92
"4719","Freiburg","Fribourg (Suisse)",92
"4720","Freiburg","Lyon",92
"4721","Freiburg","Ravensburg",92
"4722","Freiburg","Turin",92
"4723","Freiburg","WÃ¼rzburg",92
"4724","Freiburg","SaarbrÃ¼cken",92
"4725","Freiburg","Kassel",92
"4726","Freiburg","Pforzheim",92
"4727","Freiburg","Friedrichshafen",92
"4728","Freiburg","Bochum",92
"4729","Freiburg","Bonn",92
"4730","Freiburg","Kehl",92
"4731","Freiburg","Genua",92
"4732","Freiburg","Heilbronn",92
"4733","Freiburg","St. Gallen",92
"4734","Freiburg","Villingen-Schwenningen",92
"4735","Freiburg","Salzburg",92
"4736","Freiburg","Innsbruck",92
"4737","Freiburg","Reutlingen",92
"4738","Freiburg","Budapest",92
"4739","Freiburg","Memmingen",92
"4740","Freiburg","Venedig",92
"4741","Freiburg","Genf",92
"4742","Freiburg","GÃ¶ttingen",92
"4743","Freiburg","Koblenz",92
"4744","Freiburg","Luxemburg",92
"4745","Freiburg","Wiesbaden",92
"4746","Freiburg","Metzingen",92
"4747","Freiburg","Braunschweig",92
"4748","Freiburg","Lausanne",92
"4749","Freiburg","Erfurt",92
"4750","Freiburg","Chemnitz",92
"4751","Freiburg","Jena",92
"4752","Freiburg","Nizza",92
"4753","Freiburg","Ljubljana",92
"4754","Freiburg","BrÃ¼ssel",92
"4755","Freiburg","Oldenburg",92
"4756","Freiburg","Bamberg",92
"4757","Freiburg","Ãœberlingen",92
"4758","Freiburg","Bayreuth",92
"4759","Freiburg","Marburg",92
"4760","Freiburg","Basel Euroairport",92
"4761","Freiburg","Magdeburg",92
"4762","Meersburg","Freiburg",92
"4763","Freiburg","Hildesheim",92
"4764","Freiburg","Zagreb",92
"4765","Freiburg","Savona",92
"4766","Freiburg","GieÃŸen",92
"4767","Freiburg","Como",92
"4768","Freiburg","Siegen",92
"4769","Freiburg","Sinsheim",92
"4770","Freiburg","Rosenheim",92
"4771","Freiburg","Landau",92
"4772","Freiburg","Neckarsulm",92
"4773","Freiburg","Pisa",92
"4774","Freiburg","Livorno",92
"4775","Freiburg","Engen",92
"4776","Freiburg","Verona",92
"4777","Freiburg","Stockach",92
"4778","Freiburg","Zadar",92
"4779","Freiburg","Bocholt",92
"4780","Freiburg","Perpignan",92
"4781","Freiburg","Å ibenik",92
"4782","Freiburg","Lloret de Mar",92
"4783","Freiburg","MÃ¼nchen-Flughafen",92
"4784","Freiburg","Montreux",92
"4785","Freiburg","Split",92
"4786","Freiburg","Barcelona",92
"4787","Freiburg","Cannes",92
"4788","Freiburg","Imotski",92
"4789","Freiburg","Montpellier",92
"4790","Freiburg","Alsfeld",92
"4791","Freiburg","Busto Arsizio",92
"4792","Freiburg","Belfort",92
"4793","Freiburg","Bad Zwesten",92
"4794","Freiburg","Lugano",92
"4795","Freiburg","NÃ¼rtingen",92
"4796","Freiburg","MÃ¼lhausen",92
"4797","Freiburg","Ilmenau",92
"4798","Freiburg","MontbÃ©liard",92
"4799","Freiburg","Wilhelmshaven",92
"4800","Freiburg","Mailand-Malpensa Flughafen",92
"4801","Freiburg","Sanremo",92
"4802","Freiburg","Saint-Ã‰tienne",92
"4803","Freiburg","Novara",92
"4804","Freiburg","Donaueschingen",92
"4805","Freiburg","Aosta",92
"4806","Freiburg","Isselburg",92
"4807","Freiburg","SanthiÃ ",92
"4808","Freiburg","Paris-Orly Flughafen",92
"4809","Freiburg","Flughafen Memmingen",92
"4810","Freiburg","Leutkirch",92
"4811","Freiburg","Chivasso",92
"4812","Freiburg","Bad WÃ¶rishofen",92
"4813","Freiburg","Winterthur",92
"4814","Freiburg","Schweinfurt",92
"4815","Freiburg","Wangen",92
"4816","Freiburg","Radolfzell",92
"4817","Freiburg","Bellegarde",92
"4818","Freiburg","Nancy",92
"4819","Freiburg","La Spezia",92
"4820","Freiburg","Mellrichstadt",92
"4821","Freiburg","Bad Urach",92
"4822","Freiburg","Prag",92
"4823","Freiburg","Metz",92
"4824","Freiburg","Markdorf",92
"4825","Freiburg","Weimar",92
"4826","Freiburg","Merklingen",92
"4827","Freiburg","BesanÃ§on",92
"4828","Freiburg","Zella-Mehlis (Suhl/Oberhof)",92
"4829","Freiburg","Padua",92
"4830","Freiburg","Trogir",92
"4831","Freiburg","Frankfurt Flughafen",92
"4832","Freiburg","Dole",92
"4833","Freiburg","Karlovac",92
"4834","Freiburg","Lyon Flughafen Saint-ExupÃ©ry",92
"4835","Start","End",170
"4836","MÃ¼nchen","Freyung",170
"4837","Breslau","Freyung",170
"4838","Salzburg","Freyung",170
"4839","Freyung","Strakonitz",170
"4840","Freyung","HornÃ­ Vltavice",170
"4841","Freyung","Kubova HuÅ¥",170
"4842","Freyung","Vimperk",170
"4843","Freyung","ÄŒkynÄ›",170
"4844","Freyung","VolynÄ›",170
"4845","Simbach","Freyung",170
"4846","MÃ¼hldorf am Inn","Freyung",170
"4847","Prag","Freyung",170
"4848","Budweis","Freyung",170
"4849","ÄŒeskÃ½ Krumlov","Freyung",170
"4850","Start","End",93
"4851","Berlin","Friedrichshafen",93
"4852","Friedrichshafen","Hamburg",93
"4853","Friedrichshafen","Ulm",93
"4854","Friedrichshafen","Stuttgart",93
"4855","Friedrichshafen","MÃ¼nchen",93
"4856","Friedrichshafen","Frankfurt",93
"4857","ZÃ¼rich","Friedrichshafen",93
"4858","Friedrichshafen","Bremen",93
"4859","Friedrichshafen","Memmingen",93
"4860","Freiburg","Friedrichshafen",93
"4861","Friedrichshafen","NÃ¼rnberg",93
"4862","Friedrichshafen","Dortmund",93
"4863","Friedrichshafen","Leipzig",93
"4864","Friedrichshafen","Salzburg",93
"4865","Friedrichshafen","TÃ¼bingen",93
"4866","Friedrichshafen","MÃ¼nchen-Flughafen",93
"4867","Friedrichshafen","MÃ¼nster",93
"4868","Friedrichshafen","Paderborn",93
"4869","Friedrichshafen","OsnabrÃ¼ck",93
"4870","Friedrichshafen","Heilbronn",93
"4871","Friedrichshafen","Heidelberg",93
"4872","Friedrichshafen","GieÃŸen",93
"4873","Friedrichshafen","Imotski",93
"4874","Friedrichshafen","Himmelkron",93
"4875","Friedrichshafen","Marburg",93
"4876","Friedrichshafen","Karlovac",93
"4877","Friedrichshafen","Zagreb",93
"4878","Friedrichshafen","Engen",93
"4879","Friedrichshafen","Ljubljana",93
"4880","Friedrichshafen","Basel/Weil am Rhein",93
"4881","Friedrichshafen","Basel Euroairport",93
"4882","Friedrichshafen","Frankenberg (Eder)",93
"4883","Friedrichshafen","Brilon",93
"4884","Friedrichshafen","Trogir",93
"4885","Friedrichshafen","Herzhausen (VÃ¶hl)",93
"4886","Friedrichshafen","Winterberg",93
"4887","Friedrichshafen","Korbach",93
"4888","Friedrichshafen","Lippstadt",93
"4889","Friedrichshafen","Bad Arolsen",93
"4890","Friedrichshafen","Titisee-Neustadt",93
"4891","Friedrichshafen","Flughafen Memmingen",93
"4892","Friedrichshafen","Bayreuth",93
"4893","Friedrichshafen","Bielefeld",93
"4894","Friedrichshafen","Schleiz",93
"4895","Friedrichshafen","MÃ¼nchberg",93
"4896","Friedrichshafen","Frankfurt Flughafen",93
"4897","Friedrichshafen","Zadar",93
"4898","Friedrichshafen","Å ibenik",93
"4899","Friedrichshafen","Split",93
"4900","Start","End",389
"4901","Frankfurt","Fulda",389
"4902","Berlin","Fulda",389
"4903","WÃ¼rzburg","Fulda",389
"4904","Hamburg","Fulda",389
"4905","MÃ¼nchen","Fulda",389
"4906","NÃ¼rnberg","Fulda",389
"4907","Hannover","Fulda",389
"4908","Erfurt","Fulda",389
"4909","Mannheim","Fulda",389
"4910","GÃ¶ttingen","Fulda",389
"4911","Eisenach","Fulda",389
"4912","Heidelberg","Fulda",389
"4913","Karlsruhe","Fulda",389
"4914","Darmstadt","Fulda",389
"4915","Braunschweig","Fulda",389
"4916","Augsburg","Fulda",389
"4917","Bielefeld","Fulda",389
"4918","Fulda","Paderborn",389
"4919","Erlangen","Fulda",389
"4920","ZÃ¼rich","Fulda",389
"4921","Magdeburg","Fulda",389
"4922","Fulda","Engen",389
"4923","Fulda","Jena",389
"4924","Fulda","Weimar",389
"4925","Fulda","Deva",389
"4926","Fulda","OsnabrÃ¼ck",389
"4927","Fulda","Kassel",389
"4928","Fulda","Arad",389
"4929","Fulda","Kiel",389
"4930","Fulda","Lipova",389
"4931","Fulda","Ulm",389
"4932","Fulda","OrÄƒÈ™tie",389
"4933","Fulda","Regensburg",389
"4934","Fulda","SebeÈ™",389
"4935","Fulda","Passau",389
"4936","Fulda","Sibiu",389
"4937","Fulda","Mailand",389
"4938","Fulda","FÄƒgÄƒraÈ™",389
"4939","Fulda","Budapest",389
"4940","Fulda","BraÈ™ov",389
"4941","Fulda","Maribor",389
"4942","Fulda","Sinaia",389
"4943","Fulda","Zagreb",389
"4944","Fulda","PloieÈ™ti",389
"4945","Stuttgart","Fulda",389
"4946","Konstanz","Fulda",389
"4947","Fulda","Weinheim (BergstraÃŸe)",389
"4948","Halle","Fulda",389
"4949","Flensburg","Fulda",389
"4950","Dortmund","Fulda",389
"4951","Fulda","Gotha",389
"4952","Fulda","Linz",389
"4953","Essen","Fulda",389
"4954","Fulda","Graz",389
"4955","Start","End",256
"4956","Leipzig","FÃ¼rstenberg",256
"4957","Greifswald","FÃ¼rstenberg",256
"4958","Start","End",831
"4959","MÃ¼nchen","FÃ¼rth",831
"4960","Berlin","FÃ¼rth",831
"4961","Bayreuth","FÃ¼rth",831
"4962","Schleiz","FÃ¼rth",831
"4963","Prag","FÃ¼rth",831
"4964","Aachen","FÃ¼rth",831
"4965","Koblenz","FÃ¼rth",831
"4966","Frankfurt","FÃ¼rth",831
"4967","Kattowitz","FÃ¼rth",831
"4968","Mainz","FÃ¼rth",831
"4969","Krakau","FÃ¼rth",831
"4970","BrÃ¼ssel","FÃ¼rth",831
"4971","Antwerpen","FÃ¼rth",831
"4972","Rotterdam","FÃ¼rth",831
"4973","FÃ¼rth","Å»ory",831
"4974","FÃ¼rth","RzeszÃ³w",831
"4975","FÃ¼rth","PrzemyÅ›l",831
"4976","FÃ¼rth","Medyka",831
"4977","FÃ¼rth","JastrzÄ™bie-ZdrÃ³j",831
"4978","FÃ¼rth","TarnÃ³w",831
"4979","Ostrava","FÃ¼rth",831
"4980","OlmÃ¼tz","FÃ¼rth",831
"4981","Start","End",292
"4982","MÃ¼nchen","FÃ¼ssen",292
"4983","Stuttgart","FÃ¼ssen",292
"4984","Frankfurt","FÃ¼ssen",292
"4985","Heidelberg","FÃ¼ssen",292
"4986","FÃ¼ssen","Flughafen Memmingen",292
"4987","FÃ¼ssen","Bozen",292
"4988","FÃ¼ssen","Innsbruck",292
"4989","FÃ¼ssen","Venedig",292
"4990","FÃ¼ssen","Verona",292
"4991","Mannheim","FÃ¼ssen",292
"4992","FÃ¼ssen","Mittenwald",292
"4993","Karlsruhe","FÃ¼ssen",292
"4994","FÃ¼ssen","Trient",292
"4995","Heilbronn","FÃ¼ssen",292
"4996","Frankfurt Flughafen","FÃ¼ssen",292
"4997","FÃ¼ssen","Peschiera del Garda",292
"4998","FÃ¼ssen","Padua",292
"4999","FÃ¼ssen","Memmingen",292
"5000","FÃ¼ssen","Garmisch-Partenkirchen",292
"5001","FÃ¼ssen","Seefeld",292
"5002","FÃ¼ssen","Ulm",292
"5003","Start","End",971
"5004","MÃ¼nchen","Garmisch-Partenkirchen",971
"5005","Garmisch-Partenkirchen","Innsbruck",971
"5006","Berlin","Garmisch-Partenkirchen",971
"5007","Garmisch-Partenkirchen","Seefeld",971
"5008","Frankfurt","Garmisch-Partenkirchen",971
"5009","NÃ¼rnberg","Garmisch-Partenkirchen",971
"5010","Memmingen","Garmisch-Partenkirchen",971
"5011","MÃ¼nchen-Flughafen","Garmisch-Partenkirchen",971
"5012","Garmisch-Partenkirchen","Bozen",971
"5013","Garmisch-Partenkirchen","Trient",971
"5014","Garmisch-Partenkirchen","Verona",971
"5015","Garmisch-Partenkirchen","Padua",971
"5016","Garmisch-Partenkirchen","Venedig",971
"5017","Frankfurt Flughafen","Garmisch-Partenkirchen",971
"5018","Garmisch-Partenkirchen","Peschiera del Garda",971
"5019","Heidelberg","Garmisch-Partenkirchen",971
"5020","Heilbronn","Garmisch-Partenkirchen",971
"5021","Mannheim","Garmisch-Partenkirchen",971
"5022","Stuttgart","Garmisch-Partenkirchen",971
"5023","Ulm","Garmisch-Partenkirchen",971
"5024","Karlsruhe","Garmisch-Partenkirchen",971
"5025","FÃ¼ssen","Garmisch-Partenkirchen",971
"5026","Bayreuth","Garmisch-Partenkirchen",971
"5027","Start","End",114
"5028","Essen","Gelsenkirchen",114
"5029","KÃ¶ln","Gelsenkirchen",114
"5030","Gelsenkirchen","Rotterdam",114
"5031","DÃ¼sseldorf","Gelsenkirchen",114
"5032","Berlin","Gelsenkirchen",114
"5033","Duisburg","Gelsenkirchen",114
"5034","Frankfurt","Gelsenkirchen",114
"5035","Hannover","Gelsenkirchen",114
"5036","Gelsenkirchen","Amsterdam",114
"5037","MÃ¼nchen","Gelsenkirchen",114
"5038","Siegen","Gelsenkirchen",114
"5039","WÃ¼rzburg","Gelsenkirchen",114
"5040","Gelsenkirchen","Roermond",114
"5041","Gelsenkirchen","Venlo",114
"5042","Gelsenkirchen","Eindhoven",114
"5043","Gelsenkirchen","Antwerpen",114
"5044","Gelsenkirchen","Gent",114
"5045","Gelsenkirchen","Utrecht",114
"5046","Gelsenkirchen","Lille",114
"5047","Paderborn","Gelsenkirchen",114
"5048","Bocholt","Gelsenkirchen",114
"5049","GieÃŸen","Gelsenkirchen",114
"5050","Gelsenkirchen","Isselburg",114
"5051","Borken","Gelsenkirchen",114
"5052","Gelsenkirchen","Den Haag",114
"5053","Bielefeld","Gelsenkirchen",114
"5054","Hamburg","Gelsenkirchen",114
"5055","OsnabrÃ¼ck","Gelsenkirchen",114
"5056","Gelsenkirchen","Maastricht",114
"5057","MÃ¼nster","Gelsenkirchen",114
"5058","Start","End",108
"5059","Berlin","Gera",108
"5060","Essen","Gera",108
"5061","Erfurt","Gera",108
"5062","Halle","Gera",108
"5063","Dresden","Gera",108
"5064","Chemnitz","Gera",108
"5065","Hamburg","Gera",108
"5066","KÃ¶ln","Gera",108
"5067","Gera","Prag",108
"5068","Frankfurt","Gera",108
"5069","DÃ¼sseldorf","Gera",108
"5070","Hannover","Gera",108
"5071","Kassel","Gera",108
"5072","SaarbrÃ¼cken","Gera",108
"5073","GieÃŸen","Gera",108
"5074","Alsfeld","Gera",108
"5075","Gera","Wetzlar",108
"5076","Dortmund","Gera",108
"5077","GÃ¶ttingen","Gera",108
"5078","Bochum","Gera",108
"5079","Frankfurt Flughafen","Gera",108
"5080","Gera","Bad Homburg",108
"5081","Nordhausen","Gera",108
"5082","Merseburg","Gera",108
"5083","Gera","Saalfeld an der Saale",108
"5084","Gera","Rudolstadt",108
"5085","Homburg","Gera",108
"5086","Kaiserslautern","Gera",108
"5087","Mainz","Gera",108
"5088","Darmstadt","Gera",108
"5089","Heidelberg","Gera",108
"5090","Siegen","Gera",108
"5091","Mannheim","Gera",108
"5092","Start","End",407
"5093","Frankfurt","GieÃŸen",407
"5094","Essen","GieÃŸen",407
"5095","Karlsruhe","GieÃŸen",407
"5096","KÃ¶ln","GieÃŸen",407
"5097","Berlin","GieÃŸen",407
"5098","Hamburg","GieÃŸen",407
"5099","Halle","GieÃŸen",407
"5100","Dortmund","GieÃŸen",407
"5101","Hannover","GieÃŸen",407
"5102","DÃ¼sseldorf","GieÃŸen",407
"5103","GieÃŸen","Wiesbaden",407
"5104","MÃ¼nchen","GieÃŸen",407
"5105","Darmstadt","GieÃŸen",407
"5106","GieÃŸen","Amsterdam",407
"5107","Koblenz","GieÃŸen",407
"5108","Mannheim","GieÃŸen",407
"5109","NÃ¼rnberg","GieÃŸen",407
"5110","WÃ¼rzburg","GieÃŸen",407
"5111","Leipzig","GieÃŸen",407
"5112","Heidelberg","GieÃŸen",407
"5113","GÃ¶ttingen","GieÃŸen",407
"5114","Bochum","GieÃŸen",407
"5115","GieÃŸen","Paderborn",407
"5116","Bremen","GieÃŸen",407
"5117","Dresden","GieÃŸen",407
"5118","Braunschweig","GieÃŸen",407
"5119","Augsburg","GieÃŸen",407
"5120","Magdeburg","GieÃŸen",407
"5121","TÃ¼bingen","GieÃŸen",407
"5122","Chemnitz","GieÃŸen",407
"5123","GieÃŸen","Korbach",407
"5124","Kaiserslautern","GieÃŸen",407
"5125","Freiburg","GieÃŸen",407
"5126","GieÃŸen","Isselburg",407
"5127","GieÃŸen","Weimar",407
"5128","Reutlingen","GieÃŸen",407
"5129","GieÃŸen","Bad Zwesten",407
"5130","GieÃŸen","Den Haag",407
"5131","GieÃŸen","OsnabrÃ¼ck",407
"5132","Baden-Baden","GieÃŸen",407
"5133","GieÃŸen","Ravensburg",407
"5134","GieÃŸen","Rotterdam",407
"5135","LÃ¶rrach","GieÃŸen",407
"5136","GieÃŸen","MÃ¼nster",407
"5137","GieÃŸen","RzeszÃ³w",407
"5138","GieÃŸen","Breslau",407
"5139","GieÃŸen","Mainz",407
"5140","GieÃŸen","PrzemyÅ›l",407
"5141","GieÃŸen","Kattowitz",407
"5142","GieÃŸen","Gelsenkirchen",407
"5143","GieÃŸen","Homburg",407
"5144","GieÃŸen","Vechta",407
"5145","GieÃŸen","Krakau",407
"5146","Titisee-Neustadt","GieÃŸen",407
"5147","Kehl","GieÃŸen",407
"5148","GieÃŸen","Landau",407
"5149","GieÃŸen","Villingen-Schwenningen",407
"5150","GieÃŸen","Soltau",407
"5151","StraÃŸburg","GieÃŸen",407
"5152","GieÃŸen","Kassel",407
"5153","GieÃŸen","Donaueschingen",407
"5154","GieÃŸen","Nordhorn",407
"5155","GieÃŸen","Riegel am Kaiserstuhl",407
"5156","GieÃŸen","Kiel",407
"5157","GieÃŸen","Medyka",407
"5158","GieÃŸen","Bad Arolsen",407
"5159","GieÃŸen","Hinterzarten",407
"5160","GieÃŸen","SaarbrÃ¼cken",407
"5161","Bad Oeynhausen","GieÃŸen",407
"5162","GieÃŸen","Herzhausen (VÃ¶hl)",407
"5163","GieÃŸen","Montabaur",407
"5164","GieÃŸen","Ulm",407
"5165","GieÃŸen","Hamm",407
"5166","GieÃŸen","Arnheim",407
"5167","Erfurt","GieÃŸen",407
"5168","GieÃŸen","Northeim",407
"5169","ZÃ¼rich","GieÃŸen",407
"5170","Aschaffenburg","GieÃŸen",407
"5171","Konstanz","GieÃŸen",407
"5172","Frankfurt Flughafen","GieÃŸen",407
"5173","Duisburg","GieÃŸen",407
"5174","GieÃŸen","Gera",407
"5175","MÃ¶nchengladbach","GieÃŸen",407
"5176","GieÃŸen","Nijmegen",407
"5177","GieÃŸen","Ingolstadt",407
"5178","Bielefeld","GieÃŸen",407
"5179","GieÃŸen","LÃ¼beck",407
"5180","GieÃŸen","Krefeld",407
"5181","Friedrichshafen","GieÃŸen",407
"5182","GieÃŸen","Olpe",407
"5183","Heilbronn","GieÃŸen",407
"5184","GieÃŸen","Schwerin",407
"5185","GieÃŸen","Utrecht",407
"5186","GieÃŸen","Jena",407
"5187","Stuttgart","GieÃŸen",407
"5188","GieÃŸen","Offenburg",407
"5189","Start","End",297
"5190","DÃ¼sseldorf","Gladenbach",297
"5191","Alsfeld","Gladenbach",297
"5192","Jena","Gladenbach",297
"5193","Weimar","Gladenbach",297
"5194","Siegen","Gladenbach",297
"5195","Erfurt","Gladenbach",297
"5196","Eisenach","Gladenbach",297
"5197","Gotha","Gladenbach",297
"5198","Berlin","Gladenbach",297
"5199","KÃ¶ln","Gladenbach",297
"5200","Start","End",414
"5201","Essen","Goslar",414
"5202","Hannover","Goslar",414
"5203","Hamburg","Goslar",414
"5204","Berlin","Goslar",414
"5205","GÃ¶ttingen","Goslar",414
"5206","Halle","Goslar",414
"5207","Goslar","Quedlinburg",414
"5208","Leipzig","Goslar",414
"5209","Magdeburg","Goslar",414
"5210","Dortmund","Goslar",414
"5211","MÃ¼nchen","Goslar",414
"5212","DÃ¼sseldorf","Goslar",414
"5213","Goslar","Aschersleben",414
"5214","Bochum","Goslar",414
"5215","Bayreuth","Goslar",414
"5216","Goslar","Kassel",414
"5217","Goslar","Jena",414
"5218","NÃ¼rnberg","Goslar",414
"5219","Start","End",272
"5220","KÃ¶ln","Gotha",272
"5221","Berlin","Gotha",272
"5222","Frankfurt","Gotha",272
"5223","DÃ¼sseldorf","Gotha",272
"5224","MÃ¼nchen","Gotha",272
"5225","Bayreuth","Gotha",272
"5226","Schleiz","Gotha",272
"5227","Alsfeld","Gotha",272
"5228","Dillenburg","Gotha",272
"5229","Stuttgart","Gotha",272
"5230","Heidelberg","Gotha",272
"5231","Darmstadt","Gotha",272
"5232","Gotha","Weinheim (BergstraÃŸe)",272
"5233","Erfurt","Gotha",272
"5234","Halle","Gotha",272
"5235","Rostock","Gotha",272
"5236","Eisenach","Gotha",272
"5237","Siegen","Gotha",272
"5238","Mannheim","Gotha",272
"5239","Prag","Gotha",272
"5240","Marburg","Gotha",272
"5241","Fulda","Gotha",272
"5242","Gotha","Gladenbach",272
"5243","Start","End",808
"5244","Berlin","Graal-MÃ¼ritz",808
"5245","Graal-MÃ¼ritz","Zingst",808
"5246","Start","End",257
"5247","Berlin","Gransee",257
"5248","Leipzig","Gransee",257
"5249","Greifswald","Gransee",257
